SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgChargesPerMonth,IsSenior,HasMultipleServices,PremiumServiceCount,IsMonthToMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.44050836433332236,1,1,-0.019135231695857794,1,0,-0.11480727860024015,-0.18732257596231924,56.50454545454546,0,1,3,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.44050836433332236,0,1,-0.2637016062163993,1,1,-0.5105918797090236,-0.45176373567493616,46.87592592592593,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.2701044542330724,0,0,-0.019135231695857794,1,0,-1.498390421972122,-0.7510590348855684,17.809090909090912,1,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
-0.44050836433332236,1,1,-1.2419671042985652,1,0,0.8364061324679287,-0.9266099984243366,63.35,0,1,3,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
-0.44050836433332236,1,0,-0.9566396673579335,0,0,-0.8049358897773207,-0.865289669402496,32.894999999999996,0,0,2,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
-0.44050836433332236,1,1,-0.9158786049378432,1,0,-0.15471833081289044,-0.7617426343263786,51.22727272727273,0,1,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
-0.44050836433332236,1,0,1.6113072651077522,1,1,1.686178952495611,2.659172394884135,113.86849315068493,0,1,6,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,1,-0.4267458558967603,1,0,-1.5233348296050286,-0.810061640888225,19.741304347826087,0,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
-0.44050836433332236,0,0,-0.875117542517753,1,0,-1.4917385799366802,-0.9169417824014546,17.662499999999998,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
-0.44050836433332236,0,0,0.8368470791260374,1,1,1.4001497449716163,1.5436191954220115,107.13888888888889,0,1,4,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
-0.44050836433332236,0,0,-1.0381617921981139,1,0,-0.11480727860024015,-0.8167499273150131,54.8625,0,1,3,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,0,0,-0.549029043157031,1,1,0.016566601599734075,-0.4666854572079687,61.592499999999994,0,1,3,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
2.2701044542330724,0,0,-0.6305511679972116,1,1,-0.6585953649976024,-0.6703139796077093,42.81111111111111,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,0,0,-1.1196839170382944,1,1,-0.3675772759470263,-0.8851558667097877,47.324999999999996,0,1,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,0,0,-0.9974007297780237,1,0,1.024320669969158,-0.6670029467231607,86.45555555555556,0,1,2,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2.2701044542330724,0,0,1.6113072651077522,1,1,1.7460455308145866,2.7138485845843148,115.56506849315069,1,1,6,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.44050836433332236,0,0,-1.0381617921981139,1,1,0.16789600790603404,-0.7909680179206612,62.1625,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,0,0,-0.3044626686364895,1,0,-1.5233348296050286,-0.8068609757664946,17.742307692307694,0,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,0,0,-1.1604449794583847,1,1,0.8014839617818597,-0.8537010543065758,71.03999999999999,0,1,2,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2.2701044542330724,1,0,-0.14141841895612853,1,1,1.0326354725134603,0.20141475823625304,91.50666666666666,1,1,3,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.44050836433332236,1,0,1.2852187657470302,1,0,-1.5100311455341449,-0.46942257772586216,18.85615384615385,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.44050836433332236,0,0,-0.5897901055771213,1,0,0.309247651159171,-0.3981912236029394,73.0,0,1,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,1,0,1.4890240778474815,1,0,-1.4950645009544012,-0.4085878668604221,19.477857142857143,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,1,1,1.6113072651077522,1,0,-1.3670165417721476,-0.26917130886836127,23.003424657534246,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
-0.44050836433332236,0,0,-0.222940543796309,1,1,-0.2894181320305858,-0.37508021406879005,51.40535714285714,0,1,2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.44050836433332236,1,1,-0.019135231695857794,1,1,0.8713283031539978,0.2938146492677235,89.53030303030303,0,1,2,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.44050836433332236,0,0,-1.2419671042985652,1,1,-0.5255585242887676,-0.9702935589478149,30.366666666666664,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2.2701044542330724,1,0,0.9591302663863082,1,0,1.024320669969158,1.405107653085061,95.99561403508773,1,1,4,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
2.2701044542330724,0,1,-0.10065735653603829,1,1,1.212235207470387,0.3026440702931865,95.95161290322581,1,1,3,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,1,1,1.6113072651077522,1,1,1.3319683641083386,2.403229552908526,105.92671232876712,0,1,5,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
-0.44050836433332236,0,1,-1.2827281667186554,1,1,-0.4972881956381402,-0.9884821662602685,24.95,0,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,1,0,1.0406523912264887,1,1,1.4716570468526147,1.8120998152537777,108.36694915254236,0,1,5,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,0,1.4482630154273912,1,0,1.6645604658804256,2.4521886924947185,113.67463768115942,0,1,6,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.44050836433332236,1,1,0.8776081415461277,1,1,0.5021510701869814,0.915207227487246,79.31,0,1,2,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.44050836433332236,1,1,-0.18217948137621878,1,1,0.5387362013819108,-0.027311393428366016,76.79655172413793,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.44050836433332236,1,0,1.081413453646579,1,0,1.6263123741766354,1.886090363447158,109.35416666666667,0,1,6,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
-0.44050836433332236,1,1,1.4482630154273912,1,1,0.45226225492116834,1.344008059588857,77.2949275362319,0,1,5,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False
-0.44050836433332236,1,0,-0.46750691831685054,0,0,-1.2090352934304063,-0.7326717656000418,28.606818181818184,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,1,1,0.10314795556441296,0,0,-0.7966210872330185,-0.39969222517726816,38.43333333333333,0,0,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
2.2701044542330724,1,1,1.5297851402675717,1,1,1.4317459946399647,2.2898597869415815,105.29366197183099,1,1,5,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
-0.44050836433332236,1,0,-1.0789228546182041,1,1,0.3541475848984026,-0.817147251261159,62.57142857142857,0,1,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,1,0,0.9591302663863082,1,0,1.4949384939766608,1.686722036692203,107.18684210526315,0,1,5,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
-0.44050836433332236,0,0,-1.201206041878475,1,1,1.433408955148825,-0.8698588947831731,79.65,0,1,5,1,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,-1.2827281667186554,1,1,-0.6319879968558353,-0.9902701240179249,22.925,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.2701044542330724,0,0,-0.5082679807369408,1,1,0.6967174497236521,-0.2478703306444318,82.26190476190476,1,1,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.44050836433332236,0,1,0.7960860167059471,1,0,-1.3054870029443115,-0.42136845379477983,25.17924528301887,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
2.2701044542330724,1,0,0.5515196421854056,1,1,0.5171177147667254,0.5810798623311622,76.7063829787234,1,1,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.44050836433332236,0,0,-0.9566396673579335,0,1,-0.6469546414355793,-0.8256234954456035,41.88,0,0,2,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,1,0,1.4482630154273912,1,1,1.4250941526045229,2.2214538475468064,106.1,0,1,5,1,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
2.2701044542330724,0,0,-1.2419671042985652,1,0,-0.6951804961925319,-0.9729423852554537,28.366666666666664,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.2701044542330724,1,0,0.8368470791260374,1,1,0.9694429731767635,1.1400925810057887,90.21203703703704,1,1,4,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
-0.44050836433332236,1,1,1.407501953007301,1,1,1.579749479928543,2.2512752170603076,108.65367647058824,0,1,5,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
-0.44050836433332236,0,0,-1.2827281667186554,1,1,0.8214394878881848,-0.9709778390772881,44.775,0,1,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,1,-0.9158786049378432,0,0,-0.8182395738482041,-0.8288683076724611,37.404545454545456,0,0,3,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2.2701044542330724,0,0,-0.9974007297780237,1,0,-1.5033793034987033,-0.9379778779946202,18.255555555555556,1,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
2.2701044542330724,0,0,0.9998913288063984,1,0,0.9611281706324614,1.4730059007708716,96.99224137931034,1,1,3,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2.2701044542330724,1,1,1.6113072651077522,1,1,1.6662234263892859,2.6079617529364496,112.27945205479452,1,1,6,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.44050836433332236,0,0,1.4482630154273912,1,1,0.40071047914649494,1.2069975188262347,72.79710144927536,0,1,4,0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
-0.44050836433332236,1,1,0.7145638918657666,0,1,-0.8448469419899709,-0.11814406222781666,39.634313725490195,0,0,2,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.44050836433332236,0,0,1.570546202687662,1,0,0.5237695568021667,1.509493483158597,79.28055555555555,0,1,5,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
-0.44050836433332236,0,0,-1.2827281667186554,1,0,0.3075846906503102,-0.9777985668194584,37.05,0,1,4,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
-0.44050836433332236,0,0,-0.019135231695857794,1,0,0.6385138319135368,0.21759467226541404,84.29848484848485,0,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.44050836433332236,0,0,-1.2827281667186554,1,0,-1.5083681850252846,-1.0019028862189723,9.75,0,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,1,0,0.5515196421854056,1,0,-0.32766622373437576,0.08166573557841107,52.63723404255319,0,1,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.44050836433332236,1,0,1.4482630154273912,1,0,0.718335936338838,1.533664023215802,83.52101449275362,0,1,2,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
-0.44050836433332236,0,0,-0.3044626686364895,1,0,-1.4950645009544012,-0.777635592172212,20.28846153846154,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
-0.44050836433332236,0,0,-1.2827281667186554,0,0,-1.1408539125671286,-0.997024631102404,15.275,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.44050836433332236,1,1,0.38847539250504465,1,0,-1.4684571328126341,-0.6445982908710484,19.275581395348837,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,0,0,-1.2827281667186554,1,0,-1.5150200270607264,-1.0019911804292267,9.65,0,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
2.2701044542330724,0,0,0.7145638918657666,1,1,0.1828626524857776,0.5145943220094258,67.73725490196078,1,1,3,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.44050836433332236,1,0,1.6113072651077522,1,1,1.448375599728569,2.397424208584284,105.74657534246575,0,1,5,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
-0.44050836433332236,0,0,-1.2827281667186554,0,0,-1.3187906870151949,-0.9993865012267155,12.6,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.2701044542330724,1,0,0.9183692039662179,1,0,0.7964950802552782,1.11088927096407,85.80892857142858,1,1,3,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
-0.44050836433332236,0,1,-0.46750691831685054,1,0,-1.4667941723037738,-0.8108783623330802,20.554545454545455,0,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2.2701044542330724,0,0,0.38847539250504465,1,0,-0.30604773711919014,0.058620946701952704,56.31976744186046,1,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,0,0,1.6113072651077522,1,1,-1.498390421972122,-0.3621009651613594,20.11986301369863,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.44050836433332236,1,1,-0.5897901055771213,1,1,0.7665617910957907,-0.3480842592834369,78.97368421052632,0,1,3,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2.2701044542330724,1,0,-1.2827281667186554,1,1,0.3840808740578906,-0.97678318340153,38.2,1,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,1,0,-1.201206041878475,1,1,-1.4734460143392156,-0.9879303274461771,12.7875,0,0,0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
2.2701044542330724,0,0,-1.201206041878475,1,0,0.8713283031539978,-0.8828822907957311,72.275,1,1,2,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.44050836433332236,0,0,1.5297851402675717,1,0,0.6601323185287227,1.6343635700112078,84.38098591549296,0,1,5,0,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
-0.44050836433332236,1,0,1.3667408905872107,1,1,0.7000433707413732,1.4596514014698587,83.51194029850747,0,1,6,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.44050836433332236,1,0,1.6113072651077522,1,0,-1.3121388449797533,-0.25519875009556603,23.436986301369863,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,0,0,-0.3452237310565798,1,1,0.6651212000553037,-0.10602568187036857,81.95200000000001,0,1,2,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.44050836433332236,0,0,0.38847539250504465,1,1,1.1357390240628071,0.8871296686262735,99.96395348837208,0,1,4,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
-0.44050836433332236,1,1,1.6113072651077522,1,1,0.8630135006096956,1.813843625906307,87.63835616438357,0,1,6,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.44050836433332236,0,1,-0.46750691831685054,1,0,-1.3354202921037992,-0.8042783701165466,21.23409090909091,0,0,0,1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,0,0,-0.10065735653603829,1,1,0.9827466572476472,0.1541332086448987,85.1,0,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
-0.44050836433332236,1,1,0.9183692039662179,1,0,-0.17966273844579697,0.3832125371505364,56.375,0,1,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
