SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgChargesPerMonth,IsSenior,HasMultipleServices,PremiumServiceCount,IsMonthToMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.44050836433332236,1,1,1.6113072651077522,1,0,0.8264283694147662,1.7881058636170823,86.83972602739726,0,1,6,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,1,1.570546202687662,1,0,0.42232896576168033,1.4504025829456864,77.42152777777778,0,1,4,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
2.2701044542330724,1,0,1.4890240778474815,1,0,1.348597969196943,2.0793222425894156,99.985,1,1,4,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
-0.44050836433332236,0,0,-1.2827281667186554,1,0,-1.4917385799366802,-1.0016821506933358,10.0,0,0,0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,0,0,-0.7120732928373921,1,0,1.33862020614378,-0.3117732653162203,98.921875,0,1,5,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,1.5297851402675717,0,1,-0.6735620095773462,0.33957312373218557,43.072535211267606,0,0,4,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.44050836433332236,1,1,-1.1196839170382944,1,1,0.6235471873337929,-0.8320689727941915,67.36666666666666,0,1,2,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.44050836433332236,1,1,-0.019135231695857794,1,0,0.823102448397045,0.27054912486562854,87.93333333333334,0,1,2,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2.2701044542330724,1,1,0.5515196421854056,1,1,1.5082421780475446,1.1845266423164316,105.78936170212766,1,1,5,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,-0.9158786049378432,1,0,-1.3021610819265905,-0.8994374552184742,22.87272727272727,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
-0.44050836433332236,1,1,-0.18217948137621878,1,0,-0.015029648068613812,-0.21491451666689113,62.143103448275866,0,1,2,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2.2701044542330724,1,0,0.10314795556441296,1,1,1.1956056023817825,0.507045167032655,95.48611111111111,1,1,3,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
2.2701044542330724,1,0,0.0623868931443227,1,1,0.676761923617327,0.2584748916133077,82.12714285714286,1,1,2,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.44050836433332236,1,1,-0.10065735653603829,1,0,-1.5150200270607264,-0.7443486749062166,19.448387096774194,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,1,0,0.5107585797653154,1,1,1.009354025389414,0.8815450598276683,93.16956521739131,0,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,1,-0.9158786049378432,1,1,-1.345398055156962,-0.8984220718005459,23.081818181818182,0,0,0,1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,1,0,-1.1196839170382944,1,0,0.10304054806047698,-0.8558642624578143,58.38333333333333,0,1,3,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.44050836433332236,0,0,-1.1196839170382944,0,1,-0.4607030644432106,-0.8754435035817785,50.99166666666667,0,0,3,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
-0.44050836433332236,0,0,-0.8343564800976627,1,0,-1.486749698410099,-0.8954200686518885,20.053846153846152,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
-0.44050836433332236,0,0,-0.05989629411594804,1,0,-1.478434895865797,-0.7416115543883232,19.034375,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2.2701044542330724,0,0,-1.2827281667186554,1,1,0.47720666255407485,-0.9755470644579654,39.6,1,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
-0.44050836433332236,0,0,-1.2827281667186554,1,0,0.20115521808324274,-0.9792112741835324,35.45,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,0,0,-0.019135231695857794,1,0,0.8713283031539978,0.257172552012052,87.01515151515152,0,1,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,1,1,-0.7120732928373921,1,1,-1.4917385799366802,-0.8833458353995679,18.003125,0,0,0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
-0.44050836433332236,0,0,-0.5897901055771213,1,1,0.36745126896928626,-0.4043497447681999,72.26578947368421,0,1,1,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.44050836433332236,0,0,0.5515196421854056,1,1,0.9993762623362515,0.9420928145097808,94.10531914893616,0,1,3,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
-0.44050836433332236,0,0,-1.2827281667186554,1,0,-0.6885286541570902,-0.9910206248050892,22.075,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.44050836433332236,1,0,0.38847539250504465,1,0,-1.4800978563746572,-0.6264759042162854,20.230232558139534,0,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
-0.44050836433332236,0,0,-0.4267458558967603,1,1,1.1939426418729222,-0.08562971930154913,91.08695652173913,0,1,3,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,1,1,-0.875117542517753,0,0,-0.4756697090229546,-0.7609259128815233,47.112500000000004,0,0,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
2.2701044542330724,0,0,-1.2419671042985652,1,1,0.455588175938889,-0.9444895760008991,49.85,1,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2.2701044542330724,0,0,0.26619220524477394,1,1,1.024320669969158,0.6490001835695365,93.97625000000001,1,1,2,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.44050836433332236,0,1,-0.875117542517753,0,1,-0.9579282565924807,-0.8327753264762285,33.550000000000004,0,0,2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.2701044542330724,1,0,-0.222940543796309,1,0,0.631861989878095,0.009374850932432722,82.50714285714285,1,1,5,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,-1.2419671042985652,1,1,-1.4734460143392156,-0.995678144396021,11.200000000000001,0,0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,0,0,-1.201206041878475,1,1,1.1257612610096446,-0.8808735975124382,73.4125,0,1,4,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,1,0,1.6113072651077522,1,0,-1.475108974848076,-0.3473116849437089,20.578767123287673,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.44050836433332236,1,1,1.6113072651077522,1,1,1.474982967870336,2.3938703666215355,105.636301369863,0,1,5,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.44050836433332236,1,1,1.5297851402675717,1,1,1.3702164558121284,2.3243828231511414,106.39507042253521,0,1,4,1,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,0.6330417670255861,1,0,-1.486749698410099,-0.5765676018698558,20.060204081632655,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.44050836433332236,1,1,1.6113072651077522,1,1,1.006028104371693,2.010541052801059,93.7417808219178,0,1,3,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
-0.44050836433332236,0,0,-0.875117542517753,1,0,-0.5421881293773719,-0.7893345750309505,41.75,0,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.44050836433332236,1,1,0.7553249542858569,1,1,0.16290712637945257,0.5622290484417988,68.50961538461539,0,1,4,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
-0.44050836433332236,0,0,-1.2419671042985652,1,0,-1.4667941723037738,-0.9909985512525257,14.733333333333334,0,0,0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,0,0,1.4890240778474815,1,1,1.503253296520963,2.269949442529162,106.15357142857142,0,1,5,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,0,1.570546202687662,0,0,0.06479245635668678,1.0596124083586933,65.12708333333333,0,0,6,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
2.2701044542330724,1,1,-0.14141841895612853,0,1,-0.9712319406633642,-0.5579375235061289,34.17166666666667,1,0,2,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,1,0,0.0623868931443227,1,0,0.7981580407641385,0.31401194986347014,85.72142857142858,0,1,2,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.44050836433332236,0,0,-0.9158786049378432,1,0,-0.45405122240776874,-0.7905486204219516,45.29545454545455,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,1,1,-0.7935954176775725,1,0,-1.4634682512860528,-0.8902769309045564,19.45357142857143,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
2.2701044542330724,0,0,-1.2827281667186554,1,1,0.3192254142123335,-0.9776440519515128,37.225,1,1,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,0,0,0.5107585797653154,1,1,0.8131246853438825,0.8402012958759376,91.1336956521739,0,1,2,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2.2701044542330724,0,0,-0.9974007297780237,1,0,1.1789759972931781,-0.6430531421915923,92.48333333333333,1,1,4,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
-0.44050836433332236,1,0,1.1629355784867594,1,0,-1.3154647659974743,-0.3240682340941775,25.07903225806452,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
-0.44050836433332236,1,1,-0.875117542517753,1,0,-1.5033793034987033,-0.9108494818938851,18.8125,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,1,0,1.24445770332694,1,1,1.4600163232905918,2.0231450513149074,107.3703125,0,1,5,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,0.3477143300849544,1,0,-0.4922993141115589,-0.11474473513301339,48.31071428571428,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.44050836433332236,0,0,-0.9566396673579335,1,1,0.3441698218452401,-0.7306851458693127,63.385000000000005,0,1,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.44050836433332236,0,0,-0.222940543796309,1,1,-0.27112556643312086,-0.2807819975168451,59.033928571428575,0,1,2,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,0,0,-1.0381617921981139,1,1,1.1623463922045738,-0.7132911864491505,84.15625,0,1,3,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,-1.2419671042985652,1,0,0.48884738611609774,-0.9435183396880983,50.583333333333336,0,1,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,0,0,-0.46750691831685054,1,1,-1.4800978563746572,-0.8239017583456382,19.213636363636365,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
-0.44050836433332236,0,1,0.9591302663863082,1,1,-1.3320943710860786,-0.3817685004955782,24.985964912280703,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,0,1,0.4292364549251349,1,1,-0.02999629264835782,0.197816769168377,62.20568181818182,0,1,3,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2.2701044542330724,0,0,0.30695326766486414,1,1,0.8879579082426021,0.6112764822382457,89.6,1,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
2.2701044542330724,0,0,-1.1604449794583847,1,1,0.7981580407641385,-0.8460856786721139,74.49,1,1,2,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.44050836433332236,1,1,-0.7528343552574822,1,1,0.01989252261745523,-0.5965883140450933,62.50666666666667,0,1,3,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
-0.44050836433332236,0,0,1.3259798281671205,1,0,-1.3004981214177302,-0.27998734962455346,25.071969696969695,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,0,0,-1.201206041878475,1,1,0.33585501930093786,-0.9167431204283817,53.1,0,1,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.2701044542330724,1,0,0.38847539250504465,1,1,0.309247651159171,0.4151750412627125,75.10232558139535,1,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.44050836433332236,0,0,-0.18217948137621878,1,0,-0.35094767085842193,-0.3278648851351266,53.320689655172416,0,1,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-0.44050836433332236,0,0,0.3477143300849544,1,1,-1.4967274614632615,-0.6527213582144743,19.29642857142857,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
2.2701044542330724,0,0,-0.019135231695857794,1,0,0.8680023821362771,0.2688494613182268,87.81666666666666,1,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,1,1.4482630154273912,1,1,0.7199988968476982,1.5865522551583255,85.2572463768116,0,1,5,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
-0.44050836433332236,1,1,1.081413453646579,1,1,1.1523686291514115,1.5772813630815894,97.69583333333334,0,1,3,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,0,1.1629355784867594,1,1,1.6379530977386583,2.138126186618999,115.03467741935484,0,1,5,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,-1.0789228546182041,1,1,0.8114617248350222,-0.795493096196211,69.57857142857144,0,1,3,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
-0.44050836433332236,1,0,0.021625830724232454,1,1,1.2937202724045485,0.4732947051628228,98.85441176470589,0,1,5,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
-0.44050836433332236,1,0,-0.7528343552574822,1,1,-0.005051885015451296,-0.5950873124707645,62.733333333333334,0,1,2,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.44050836433332236,1,0,1.1221745160666692,1,0,1.207246325943806,1.6680698847759126,99.4655737704918,0,1,3,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,0,1.6113072651077522,1,1,1.1490427081336907,2.2059140665419914,99.80410958904109,0,1,3,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
-0.44050836433332236,0,0,-1.2419671042985652,1,1,-0.19462938302554098,-0.9601176512159687,38.050000000000004,0,1,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
-0.44050836433332236,0,0,-0.9974007297780237,1,1,-0.6552694439798815,-0.8169706628406497,48.71111111111111,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,1,1,0.6330417670255861,1,0,-1.4917385799366802,-0.5973388148322575,19.099999999999998,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,1,0,1.4890240778474815,1,1,-0.11314431809137958,0.8132936353008391,59.01714285714286,0,1,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
2.2701044542330724,1,0,1.6113072651077522,1,1,0.6634582395464433,1.700849110332944,84.13219178082191,1,1,3,0,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
-0.44050836433332236,1,1,-1.1604449794583847,1,0,1.207246325943806,-0.84014789303249,77.17999999999999,0,1,3,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.44050836433332236,0,0,-1.2827281667186554,1,0,0.2078070601186841,-0.9791229799732779,35.55,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44050836433332236,0,0,1.4482630154273912,0,0,-0.8631395075874359,0.1899365109031511,39.40869565217391,0,0,3,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
2.2701044542330724,0,0,-0.7120732928373921,1,1,0.31091061166803136,-0.5099275466801738,70.86875,1,1,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.44050836433332236,0,0,0.18467008040459346,1,0,0.02488140414403625,0.010964146717016223,60.88947368421053,0,1,4,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.44050836433332236,1,1,1.2852187657470302,1,0,-1.498390421972122,-0.4204192910345425,20.563846153846157,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
-0.44050836433332236,1,1,0.5515196421854056,1,0,-1.3271054895594971,-0.4958004730394329,24.806382978723406,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
-0.44050836433332236,0,1,-0.10065735653603829,1,0,-0.011703727050893132,-0.15849451631418254,62.25645161290323,0,1,3,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
2.2701044542330724,1,0,-0.5082679807369408,1,0,0.8630135006096956,-0.14920155068488275,92.9047619047619,1,1,2,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.44050836433332236,0,0,-1.201206041878475,1,1,0.1496034423085689,-0.9260360860576815,47.8375,0,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
-0.44050836433332236,1,0,1.5297851402675717,1,0,0.3741031110047276,1.3135024099458823,74.1443661971831,0,1,4,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
-0.44050836433332236,0,0,1.6113072651077522,1,1,0.6601323185287227,1.720053101063326,84.72808219178081,0,1,2,0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.44050836433332236,0,0,-1.1196839170382944,1,0,0.3558105454072629,-0.8278970713596602,68.94166666666666,0,1,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,0,0,0.5515196421854056,1,0,1.0376243540400412,0.9317403183574254,93.6063829787234,0,1,2,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2.2701044542330724,1,0,1.6113072651077522,1,1,0.28596620403512485,1.3420876605158187,73.0,1,1,3,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
-0.44050836433332236,1,1,1.6113072651077522,1,1,0.3508216638806819,1.4088601570208827,75.07191780821918,0,1,4,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
-0.44050836433332236,1,0,1.6113072651077522,1,1,1.7610121753943304,2.823576214378256,118.96986301369861,0,1,6,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
-0.44050836433332236,0,1,-0.46750691831685054,1,0,-1.5050422640075638,-0.8352475643633581,18.045454545454547,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
2.2701044542330724,0,0,-0.7120732928373921,1,0,0.8314172509413472,-0.38143739720712333,89.059375,1,1,2,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.44050836433332236,0,1,-1.0789228546182041,1,0,-1.280542595311405,-0.9292588247319754,26.292857142857144,0,0,0,1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.44050836433332236,0,0,-1.1604449794583847,1,0,0.45226225492116834,-0.8648040512460956,66.01,0,1,1,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2.2701044542330724,1,0,1.3667408905872107,1,1,0.19949225757438194,1.0815535196069692,70.72910447761194,1,1,3,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.44050836433332236,1,1,0.5515196421854056,1,1,-1.5166829875695869,-0.6289922892085424,18.387234042553192,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.44050836433332236,0,0,-0.7528343552574822,1,0,0.3491587033718211,-0.5575843466651104,68.39666666666668,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.44050836433332236,1,1,0.7553249542858569,0,0,-1.0194577954203166,-0.22381015835004514,34.26923076923077,0,0,2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
